"isolate_id","gene","present"
"CAAP2A","blaTEM-63",0
"44341_3_268","blaTEM-63",0
"44341_3_280","blaTEM-63",0
"44341_3_262","blaTEM-63",0
"44341_3_265","blaTEM-63",0
"44341_4_286","blaTEM-63",0
"CAAYDF","blaTEM-63",0
"CLL3JA","blaTEM-63",0
"ERR9941258","blaTEM-63",0
"CNSLL4","blaTEM-63",0
"CNSKFP","blaTEM-63",0
"CNSP0U","qnrB",0
"ERR9929342","qnrB",0
"ERR9966382","qnrB",0
"CNS6QU","qnrB",0
"CNS7YP","qnrB",0
"BKRRIF","qnrB",0
"44341_3_96","qnrB",0
"44341_3_21","qnrB",0
"CIV13VE5","qnrB",0
"CIU149H1","qnrB",0
"CIV146E8","qnrB",0
"CIU13XS1","qnrB",0
"CIV140E6","qnrB",0
"CIV140E1","qnrB",0
"CIT15GH1","qnrB",0
"CIV13XE5","qnrB",0
"CIV13YE6","qnrB",0
"CIS15MR1","qnrB",0
"CIV13UE4","qnrB",0
"CAAXQV","qnrB",0
"CIV140E7","qnrB",0
"CIS15HB1","qnrB",0
"CIV13RE2","qnrB",0
"CIT15GS1","qnrB",0
"CIV142E6","qnrB",0
"44341_4_275","qnrB",0
"44341_3_310","qnrB",0
"CIU145B1","qnrB",0
"CIV143E2","qnrB",0
"CIT15FH1","qnrB",0
"CIV147E3","qnrB",0
"CIT15EB1","qnrB",0
"CIV13PE7","qnrB",0
"CIV13XE8","qnrB",0
"44341_3_304","qnrB",0
"44341_3_305","qnrB",0
"44341_3_281","qnrB",0
"44341_3_136","qnrB",0
"44341_3_128","qnrB",0
"44341_3_131","qnrB",0
"CIT159B1","qnrB",0
"CIS153C1","qnrB",0
"CIV13XE2","qnrB",0
"CIT15FB1","qnrB",0
"CIV13XU1","qnrB",0
"CIV143U1","qnrB",0
"CIV143E9","qnrB",0
"CNS1F3","qnrB",0
"CAAYSI","qnrB",0
"CIV141E6","qnrB",0
"CIV140U1","qnrB",0
"CIV140E4","qnrB",0
"CIV143E4","qnrB",0
"CIV144E6","qnrB",0
"CIV13YE8","qnrB",0
"CIV144U1","qnrB",0
"BKRMVD","qnrB",0
"CAAXBN","qnrB",0
"44341_3_165","qnrB",0
"ERR10113269","qnrB",0
"ERR6752971","qnrB",0
"ERR5751227","qnrB",0
"ERR12142619","qnrB",0
"ERR9976609","qnrB",0
"ERR11219800","qnrB",0
"ERR9079830","qnrB",0
"ERR10880116","qnrB",0
"ERR5751304","qnrB",0
"ERR6806714","qnrB",0
"ERR11872767","qnrB",0
"ERR10176869","qnrB",0
"ERR10880230","qnrB",0
"ERR11453719","qnrB",0
"ERR10880157","qnrB",0
"ERR6752889","qnrB",0
"ERR9288143","qnrB",0
"ERR6806632","qnrB",0
"ERR9288082","qnrB",0
"ERR6806600","qnrB",0
"ERR9420153","qnrB",0
"ERR10117717","qnrB",0
"ERR10109274","qnrB",0
"ERR10880183","qnrB",0
"ERR10880311","qnrB",0
"ERR11420238","qnrB",0
"ERR11437918","qnrB",0
"ERR11807709","qnrB",0
"ERR12146144","qnrB",0
"ERR10109277","qnrB",0
"ERR10087013","qnrB",0
"ERR11219811","qnrB",0
"ERR9966386","qnrB",0
"ERR12259395","qnrB",0
"ERR12091513","qnrB",0
"ERR10125140","qnrB",0
"ERR10949303","qnrB",0
"ERR11810274","qnrB",0
"ERR9785512","qnrB",0
"ERR10176866","qnrB",0
"ERR10460687","qnrB",0
"ERR12078573","qnrB",0
"ERR12165616","qnrB",0
"ERR10880377","qnrB",0
"ERR10460887","qnrB",0
"ERR10880335","qnrB",0
"ERR10880156","qnrB",0
"ERR10088105","qnrB",0
"ERR12321284","qnrB",0
"ERR9966388","qnrB",0
"ERR12495485","qnrB",0
"ERR12312692","qnrB",0
"ERR12312689","qnrB",0
"ERR12312688","qnrB",0
"ERR11201827","qnrB",0
"ERR10088101","qnrB",0
"ERR10880181","qnrB",0
"ERR9820422","qnrB",0
"ERR9785510","qnrB",0
"ERR11807704","qnrB",0
"ERR10109276","qnrB",0
"ERR9966389","qnrB",0
"ERR9785509","qnrB",0
"ERR10087012","qnrB",0
"ERR10460483","qnrB",0
"ERR9785511","qnrB",0
"ERR9079768","qnrB",0
"ERR9822149","qnrB",0
"ERR9822145","qnrB",0
"ERR9822146","qnrB",0
"ERR10176872","qnrB",0
"ERR10460765","qnrB",0
"ERR10109275","qnrB",0
"ERR9966390","qnrB",0
"ERR10123168","qnrB",0
"ERR10123167","qnrB",0
"ERR9966387","qnrB",0
"ERR10949310","qnrB",0
"ERR10460875","qnrB",0
"ERR10109255","qnrB",0
"ERR9822151","qnrB",0
"ERR10088102","qnrB",0
"ERR10088104","qnrB",0
"ERR10026000","qnrB",0
"ERR9822144","qnrB",0
"ERR11896635","qnrB",0
"ERR12552381","qnrB",0
"ERR12552377","qnrB",0
"ERR9079508","qnrB",0
"ERR7197757","qnrB",0
"ERR6806028","qnrB",0
"ERR11455881","qnrB",0
"ERR4451478","qnrB",0
"ERR10880424","qnrB",0
"ERR12067334","qnrB",0
"ERR12302226","qnrB",0
"ERR12552384","qnrB",0
"ERR10123158","qnrB",0
"ERR5751308","qnrB",0
"ERR4399358","qnrB",0
"ERR4399957","qnrB",0
"ERR4399362","qnrB",0
"SRR13833609","qnrB",0
"ERR6806726","qnrB",0
"ERR10460902","qnrB",0
"ERR10460856","qnrB",0
"ERR6806075","qnrB",0
"ERR10176870","qnrB",0
"ERR12078572","qnrB",0
"ERR11747320","qnrB",0
"ERR12495482","qnrB",0
"ERR9924209","qnrB",0
"ERR5751726","qnrB",0
"ERR6806512","qnrB",0
"ERR6806317","qnrB",0
"ERR12067371","qnrB",0
"ERR6806125","qnrB",0
"ERR5751296","qnrB",0
"ERR4451427","qnrB",0
"SRR9273829","qnrB",0
"ERR6752863","qnrB",0
"ERR12321280","qnrB",0
"ERR9692774","qnrB",0
"ERR6805998","qnrB",0
"ERR6806833","qnrB",0
"ERR6806749","qnrB",0
"ERR6806776","qnrB",0
"ERR5750995","qnrB",0
"ERR6806255","qnrB",0
"ERR6805990","qnrB",0
"ERR11747325","qnrB",0
"ERR11502778","qnrB",0
"ERR7197834","qnrB",0
"ERR9079758","qnrB",0
"ERR12321281","qnrB",0
"ERR12142634","qnrB",0
"ERR12067314","qnrB",0
"ERR12321282","qnrB",0
"ERR12080226","qnrB",0
"ERR12321283","qnrB",0
"ERR6753111","qnrB",0
"ERR6806796","qnrB",0
"ERR6806789","qnrB",0
"ERR9971918","qnrB",0
"ERR7197741","qnrB",0
"ERR5751808","qnrB",0
"ERR10438737","qnrB",0
"CLL6CH","qnrB",0
"CAARE3","qnrB",0
"CAAQXB","qnrB",0
"CAAR9T","qnrB",0
"CAAQUT","qnrB",0
"CNSFP4","qnrB",0
"CNSDXZ","qnrB",0
"CAAP2A","qnrB",0
"44341_3_268","qnrB",0
"44341_3_280","qnrB",0
"44341_3_262","qnrB",0
"44341_3_265","qnrB",0
"44341_4_286","qnrB",0
"CAAYDF","qnrB",0
"CLL3JA","qnrB",0
"ERR9941258","qnrB",0
"CNSLL4","qnrB",0
"CNSKFP","qnrB",0
"CNSP0U","qnrB1",1
"ERR9929342","qnrB1",1
"ERR9966382","qnrB1",1
"CNS6QU","qnrB1",1
"CNS7YP","qnrB1",1
"BKRRIF","qnrB1",1
"44341_3_96","qnrB1",0
"44341_3_21","qnrB1",1
"CIV13VE5","qnrB1",1
"CIU149H1","qnrB1",1
"CIV146E8","qnrB1",1
"CIU13XS1","qnrB1",1
"CIV140E6","qnrB1",1
"CIV140E1","qnrB1",1
"CIT15GH1","qnrB1",1
"CIV13XE5","qnrB1",1
"CIV13YE6","qnrB1",1
"CIS15MR1","qnrB1",1
"CIV13UE4","qnrB1",1
"CAAXQV","qnrB1",1
"CIV140E7","qnrB1",1
"CIS15HB1","qnrB1",1
"CIV13RE2","qnrB1",1
"CIT15GS1","qnrB1",1
"CIV142E6","qnrB1",1
"44341_4_275","qnrB1",1
"44341_3_310","qnrB1",1
"CIU145B1","qnrB1",1
"CIV143E2","qnrB1",1
"CIT15FH1","qnrB1",1
"CIV147E3","qnrB1",1
"CIT15EB1","qnrB1",1
"CIV13PE7","qnrB1",1
"CIV13XE8","qnrB1",1
"44341_3_304","qnrB1",1
"44341_3_305","qnrB1",1
"44341_3_281","qnrB1",1
"44341_3_136","qnrB1",1
"44341_3_128","qnrB1",1
"44341_3_131","qnrB1",1
"CIT159B1","qnrB1",1
"CIS153C1","qnrB1",1
"CIV13XE2","qnrB1",1
"CIT15FB1","qnrB1",1
"CIV13XU1","qnrB1",1
"CIV143U1","qnrB1",1
"CIV143E9","qnrB1",1
"CNS1F3","qnrB1",1
"CAAYSI","qnrB1",1
"CIV141E6","qnrB1",1
"CIV140U1","qnrB1",1
"CIV140E4","qnrB1",1
"CIV143E4","qnrB1",1
"CIV144E6","qnrB1",1
"CIV13YE8","qnrB1",1
"CIV144U1","qnrB1",1
"BKRMVD","qnrB1",1
"CAAXBN","qnrB1",1
"44341_3_165","qnrB1",1
"ERR10113269","qnrB1",1
"ERR6752971","qnrB1",1
"ERR5751227","qnrB1",1
"ERR12142619","qnrB1",1
"ERR9976609","qnrB1",1
"ERR11219800","qnrB1",1
"ERR9079830","qnrB1",1
"ERR10880116","qnrB1",1
"ERR5751304","qnrB1",1
"ERR6806714","qnrB1",1
"ERR11872767","qnrB1",1
"ERR10176869","qnrB1",1
"ERR10880230","qnrB1",1
"ERR11453719","qnrB1",1
"ERR10880157","qnrB1",1
"ERR6752889","qnrB1",1
"ERR9288143","qnrB1",1
"ERR6806632","qnrB1",1
"ERR9288082","qnrB1",1
"ERR6806600","qnrB1",1
"ERR9420153","qnrB1",1
"ERR10117717","qnrB1",1
"ERR10109274","qnrB1",1
"ERR10880183","qnrB1",1
"ERR10880311","qnrB1",1
"ERR11420238","qnrB1",1
"ERR11437918","qnrB1",1
"ERR11807709","qnrB1",1
"ERR12146144","qnrB1",1
"ERR10109277","qnrB1",1
"ERR10087013","qnrB1",1
"ERR11219811","qnrB1",1
"ERR9966386","qnrB1",1
"ERR12259395","qnrB1",1
"ERR12091513","qnrB1",1
"ERR10125140","qnrB1",1
"ERR10949303","qnrB1",1
"ERR11810274","qnrB1",1
"ERR9785512","qnrB1",1
"ERR10176866","qnrB1",1
"ERR10460687","qnrB1",1
"ERR12078573","qnrB1",1
"ERR12165616","qnrB1",1
"ERR10880377","qnrB1",0
"ERR10460887","qnrB1",0
"ERR10880335","qnrB1",0
"ERR10880156","qnrB1",0
"ERR10088105","qnrB1",1
"ERR12321284","qnrB1",1
"ERR9966388","qnrB1",1
"ERR12495485","qnrB1",1
"ERR12312692","qnrB1",1
"ERR12312689","qnrB1",1
"ERR12312688","qnrB1",1
"ERR11201827","qnrB1",1
"ERR10088101","qnrB1",1
"ERR10880181","qnrB1",1
"ERR9820422","qnrB1",1
"ERR9785510","qnrB1",1
"ERR11807704","qnrB1",1
"ERR10109276","qnrB1",1
"ERR9966389","qnrB1",1
"ERR9785509","qnrB1",1
"ERR10087012","qnrB1",1
"ERR10460483","qnrB1",0
"ERR9785511","qnrB1",0
"ERR9079768","qnrB1",0
"ERR9822149","qnrB1",1
"ERR9822145","qnrB1",1
"ERR9822146","qnrB1",1
"ERR10176872","qnrB1",1
"ERR10460765","qnrB1",1
"ERR10109275","qnrB1",1
"ERR9966390","qnrB1",1
"ERR10123168","qnrB1",1
"ERR10123167","qnrB1",1
"ERR9966387","qnrB1",1
"ERR10949310","qnrB1",1
"ERR10460875","qnrB1",1
"ERR10109255","qnrB1",1
"ERR9822151","qnrB1",1
"ERR10088102","qnrB1",1
"ERR10088104","qnrB1",1
"ERR10026000","qnrB1",1
"ERR9822144","qnrB1",1
"ERR11896635","qnrB1",1
"ERR12552381","qnrB1",1
"ERR12552377","qnrB1",1
"ERR9079508","qnrB1",1
"ERR7197757","qnrB1",1
"ERR6806028","qnrB1",1
"ERR11455881","qnrB1",1
"ERR4451478","qnrB1",1
"ERR10880424","qnrB1",1
"ERR12067334","qnrB1",1
"ERR12302226","qnrB1",1
"ERR12552384","qnrB1",1
"ERR10123158","qnrB1",1
"ERR5751308","qnrB1",0
"ERR4399358","qnrB1",0
"ERR4399957","qnrB1",0
"ERR4399362","qnrB1",0
"SRR13833609","qnrB1",0
"ERR6806726","qnrB1",1
"ERR10460902","qnrB1",1
"ERR10460856","qnrB1",1
"ERR6806075","qnrB1",0
"ERR10176870","qnrB1",1
"ERR12078572","qnrB1",1
"ERR11747320","qnrB1",1
"ERR12495482","qnrB1",1
"ERR9924209","qnrB1",1
"ERR5751726","qnrB1",0
"ERR6806512","qnrB1",1
"ERR6806317","qnrB1",0
"ERR12067371","qnrB1",1
"ERR6806125","qnrB1",1
"ERR5751296","qnrB1",1
"ERR4451427","qnrB1",1
"SRR9273829","qnrB1",0
"ERR6752863","qnrB1",1
"ERR12321280","qnrB1",1
"ERR9692774","qnrB1",1
"ERR6805998","qnrB1",1
"ERR6806833","qnrB1",1
"ERR6806749","qnrB1",1
"ERR6806776","qnrB1",1
"ERR5750995","qnrB1",1
"ERR6806255","qnrB1",1
"ERR6805990","qnrB1",0
"ERR11747325","qnrB1",1
"ERR11502778","qnrB1",1
"ERR7197834","qnrB1",1
"ERR9079758","qnrB1",1
"ERR12321281","qnrB1",1
"ERR12142634","qnrB1",1
"ERR12067314","qnrB1",1
"ERR12321282","qnrB1",1
"ERR12080226","qnrB1",0
"ERR12321283","qnrB1",1
"ERR6753111","qnrB1",1
"ERR6806796","qnrB1",1
"ERR6806789","qnrB1",1
"ERR9971918","qnrB1",1
"ERR7197741","qnrB1",1
"ERR5751808","qnrB1",1
"ERR10438737","qnrB1",1
"CLL6CH","qnrB1",1
"CAARE3","qnrB1",1
"CAAQXB","qnrB1",1
"CAAR9T","qnrB1",1
"CAAQUT","qnrB1",1
"CNSFP4","qnrB1",0
"CNSDXZ","qnrB1",1
"CAAP2A","qnrB1",1
"44341_3_268","qnrB1",1
"44341_3_280","qnrB1",1
"44341_3_262","qnrB1",1
"44341_3_265","qnrB1",1
"44341_4_286","qnrB1",1
"CAAYDF","qnrB1",1
"CLL3JA","qnrB1",1
"ERR9941258","qnrB1",1
"CNSLL4","qnrB1",1
"CNSKFP","qnrB1",1
"CNSP0U","qnrB19",0
"ERR9929342","qnrB19",0
"ERR9966382","qnrB19",0
"CNS6QU","qnrB19",0
"CNS7YP","qnrB19",0
"BKRRIF","qnrB19",0
"44341_3_96","qnrB19",0
"44341_3_21","qnrB19",0
"CIV13VE5","qnrB19",0
"CIU149H1","qnrB19",0
"CIV146E8","qnrB19",0
"CIU13XS1","qnrB19",0
"CIV140E6","qnrB19",0
"CIV140E1","qnrB19",0
"CIT15GH1","qnrB19",0
"CIV13XE5","qnrB19",0
"CIV13YE6","qnrB19",0
"CIS15MR1","qnrB19",0
"CIV13UE4","qnrB19",0
"CAAXQV","qnrB19",0
"CIV140E7","qnrB19",0
"CIS15HB1","qnrB19",0
"CIV13RE2","qnrB19",0
"CIT15GS1","qnrB19",0
"CIV142E6","qnrB19",0
"44341_4_275","qnrB19",0
"44341_3_310","qnrB19",0
"CIU145B1","qnrB19",0
"CIV143E2","qnrB19",0
"CIT15FH1","qnrB19",0
"CIV147E3","qnrB19",0
"CIT15EB1","qnrB19",0
"CIV13PE7","qnrB19",0
"CIV13XE8","qnrB19",0
"44341_3_304","qnrB19",0
"44341_3_305","qnrB19",0
"44341_3_281","qnrB19",0
"44341_3_136","qnrB19",0
"44341_3_128","qnrB19",0
"44341_3_131","qnrB19",0
"CIT159B1","qnrB19",0
"CIS153C1","qnrB19",0
"CIV13XE2","qnrB19",0
"CIT15FB1","qnrB19",0
"CIV13XU1","qnrB19",0
"CIV143U1","qnrB19",0
"CIV143E9","qnrB19",0
"CNS1F3","qnrB19",0
"CAAYSI","qnrB19",0
"CIV141E6","qnrB19",0
"CIV140U1","qnrB19",0
"CIV140E4","qnrB19",0
"CIV143E4","qnrB19",0
"CIV144E6","qnrB19",0
"CIV13YE8","qnrB19",0
"CIV144U1","qnrB19",0
"BKRMVD","qnrB19",0
"CAAXBN","qnrB19",0
"44341_3_165","qnrB19",0
"ERR10113269","qnrB19",0
"ERR6752971","qnrB19",0
"ERR5751227","qnrB19",0
"ERR12142619","qnrB19",0
"ERR9976609","qnrB19",0
"ERR11219800","qnrB19",0
"ERR9079830","qnrB19",0
"ERR10880116","qnrB19",0
"ERR5751304","qnrB19",0
"ERR6806714","qnrB19",0
"ERR11872767","qnrB19",0
"ERR10176869","qnrB19",0
"ERR10880230","qnrB19",0
"ERR11453719","qnrB19",0
"ERR10880157","qnrB19",0
"ERR6752889","qnrB19",0
"ERR9288143","qnrB19",0
"ERR6806632","qnrB19",0
"ERR9288082","qnrB19",0
"ERR6806600","qnrB19",0
"ERR9420153","qnrB19",0
"ERR10117717","qnrB19",0
"ERR10109274","qnrB19",0
"ERR10880183","qnrB19",0
"ERR10880311","qnrB19",0
"ERR11420238","qnrB19",0
"ERR11437918","qnrB19",0
"ERR11807709","qnrB19",0
"ERR12146144","qnrB19",0
"ERR10109277","qnrB19",0
"ERR10087013","qnrB19",0
"ERR11219811","qnrB19",0
"ERR9966386","qnrB19",0
"ERR12259395","qnrB19",0
"ERR12091513","qnrB19",0
"ERR10125140","qnrB19",0
"ERR10949303","qnrB19",0
"ERR11810274","qnrB19",0
"ERR9785512","qnrB19",0
"ERR10176866","qnrB19",0
"ERR10460687","qnrB19",0
"ERR12078573","qnrB19",0
"ERR12165616","qnrB19",0
"ERR10880377","qnrB19",0
"ERR10460887","qnrB19",0
"ERR10880335","qnrB19",0
"ERR10880156","qnrB19",0
"ERR10088105","qnrB19",0
"ERR12321284","qnrB19",0
"ERR9966388","qnrB19",0
"ERR12495485","qnrB19",0
"ERR12312692","qnrB19",0
"ERR12312689","qnrB19",0
"ERR12312688","qnrB19",0
"ERR11201827","qnrB19",0
"ERR10088101","qnrB19",0
"ERR10880181","qnrB19",0
"ERR9820422","qnrB19",0
"ERR9785510","qnrB19",0
"ERR11807704","qnrB19",0
"ERR10109276","qnrB19",0
"ERR9966389","qnrB19",0
"ERR9785509","qnrB19",0
"ERR10087012","qnrB19",0
"ERR10460483","qnrB19",0
"ERR9785511","qnrB19",0
"ERR9079768","qnrB19",0
"ERR9822149","qnrB19",0
"ERR9822145","qnrB19",0
"ERR9822146","qnrB19",0
"ERR10176872","qnrB19",0
"ERR10460765","qnrB19",0
"ERR10109275","qnrB19",0
"ERR9966390","qnrB19",0
"ERR10123168","qnrB19",0
"ERR10123167","qnrB19",0
"ERR9966387","qnrB19",0
"ERR10949310","qnrB19",0
"ERR10460875","qnrB19",0
"ERR10109255","qnrB19",0
"ERR9822151","qnrB19",0
"ERR10088102","qnrB19",0
"ERR10088104","qnrB19",0
"ERR10026000","qnrB19",0
"ERR9822144","qnrB19",0
"ERR11896635","qnrB19",0
"ERR12552381","qnrB19",0
"ERR12552377","qnrB19",0
"ERR9079508","qnrB19",0
"ERR7197757","qnrB19",0
"ERR6806028","qnrB19",0
"ERR11455881","qnrB19",0
"ERR4451478","qnrB19",0
"ERR10880424","qnrB19",0
"ERR12067334","qnrB19",0
"ERR12302226","qnrB19",0
"ERR12552384","qnrB19",0
"ERR10123158","qnrB19",0
"ERR5751308","qnrB19",0
"ERR4399358","qnrB19",0
"ERR4399957","qnrB19",0
"ERR4399362","qnrB19",0
"SRR13833609","qnrB19",0
"ERR6806726","qnrB19",0
"ERR10460902","qnrB19",0
"ERR10460856","qnrB19",0
"ERR6806075","qnrB19",0
"ERR10176870","qnrB19",0
"ERR12078572","qnrB19",0
"ERR11747320","qnrB19",0
"ERR12495482","qnrB19",0
"ERR9924209","qnrB19",0
"ERR5751726","qnrB19",0
"ERR6806512","qnrB19",0
"ERR6806317","qnrB19",0
"ERR12067371","qnrB19",0
"ERR6806125","qnrB19",0
"ERR5751296","qnrB19",0
"ERR4451427","qnrB19",0
"SRR9273829","qnrB19",0
"ERR6752863","qnrB19",0
"ERR12321280","qnrB19",0
"ERR9692774","qnrB19",0
"ERR6805998","qnrB19",0
"ERR6806833","qnrB19",0
"ERR6806749","qnrB19",0
"ERR6806776","qnrB19",0
"ERR5750995","qnrB19",0
"ERR6806255","qnrB19",0
"ERR6805990","qnrB19",0
"ERR11747325","qnrB19",0
"ERR11502778","qnrB19",0
"ERR7197834","qnrB19",0
"ERR9079758","qnrB19",0
"ERR12321281","qnrB19",0
"ERR12142634","qnrB19",0
"ERR12067314","qnrB19",0
"ERR12321282","qnrB19",0
"ERR12080226","qnrB19",0
"ERR12321283","qnrB19",0
"ERR6753111","qnrB19",0
"ERR6806796","qnrB19",0
"ERR6806789","qnrB19",0
"ERR9971918","qnrB19",0
"ERR7197741","qnrB19",0
"ERR5751808","qnrB19",0
"ERR10438737","qnrB19",0
"CLL6CH","qnrB19",0
"CAARE3","qnrB19",0
"CAAQXB","qnrB19",0
"CAAR9T","qnrB19",0
"CAAQUT","qnrB19",0
"CNSFP4","qnrB19",0
"CNSDXZ","qnrB19",0
"CAAP2A","qnrB19",0
"44341_3_268","qnrB19",0
"44341_3_280","qnrB19",0
"44341_3_262","qnrB19",0
"44341_3_265","qnrB19",0
"44341_4_286","qnrB19",0
"CAAYDF","qnrB19",0
"CLL3JA","qnrB19",0
"ERR9941258","qnrB19",0
"CNSLL4","qnrB19",0
"CNSKFP","qnrB19",0
"CNSP0U","qnrS1",0
"ERR9929342","qnrS1",0
"ERR9966382","qnrS1",0
"CNS6QU","qnrS1",0
"CNS7YP","qnrS1",0
"BKRRIF","qnrS1",0
"44341_3_96","qnrS1",0
"44341_3_21","qnrS1",0
"CIV13VE5","qnrS1",0
"CIU149H1","qnrS1",0
"CIV146E8","qnrS1",0
"CIU13XS1","qnrS1",0
"CIV140E6","qnrS1",0
"CIV140E1","qnrS1",0
"CIT15GH1","qnrS1",0
"CIV13XE5","qnrS1",0
"CIV13YE6","qnrS1",0
"CIS15MR1","qnrS1",0
"CIV13UE4","qnrS1",0
"CAAXQV","qnrS1",0
"CIV140E7","qnrS1",0
"CIS15HB1","qnrS1",0
"CIV13RE2","qnrS1",0
"CIT15GS1","qnrS1",0
"CIV142E6","qnrS1",0
"44341_4_275","qnrS1",0
"44341_3_310","qnrS1",0
"CIU145B1","qnrS1",0
"CIV143E2","qnrS1",0
"CIT15FH1","qnrS1",0
"CIV147E3","qnrS1",0
"CIT15EB1","qnrS1",0
"CIV13PE7","qnrS1",0
"CIV13XE8","qnrS1",0
"44341_3_304","qnrS1",0
"44341_3_305","qnrS1",0
"44341_3_281","qnrS1",0
"44341_3_136","qnrS1",0
"44341_3_128","qnrS1",0
"44341_3_131","qnrS1",0
"CIT159B1","qnrS1",0
"CIS153C1","qnrS1",0
"CIV13XE2","qnrS1",0
"CIT15FB1","qnrS1",0
"CIV13XU1","qnrS1",0
"CIV143U1","qnrS1",0
"CIV143E9","qnrS1",0
"CNS1F3","qnrS1",0
"CAAYSI","qnrS1",0
"CIV141E6","qnrS1",0
"CIV140U1","qnrS1",0
"CIV140E4","qnrS1",0
"CIV143E4","qnrS1",0
"CIV144E6","qnrS1",0
"CIV13YE8","qnrS1",0
"CIV144U1","qnrS1",0
"BKRMVD","qnrS1",0
"CAAXBN","qnrS1",0
"44341_3_165","qnrS1",0
"ERR10113269","qnrS1",0
"ERR6752971","qnrS1",0
"ERR5751227","qnrS1",0
"ERR12142619","qnrS1",0
"ERR9976609","qnrS1",0
"ERR11219800","qnrS1",0
"ERR9079830","qnrS1",0
"ERR10880116","qnrS1",0
"ERR5751304","qnrS1",0
"ERR6806714","qnrS1",0
"ERR11872767","qnrS1",0
"ERR10176869","qnrS1",0
"ERR10880230","qnrS1",0
"ERR11453719","qnrS1",0
"ERR10880157","qnrS1",0
"ERR6752889","qnrS1",0
"ERR9288143","qnrS1",0
"ERR6806632","qnrS1",0
"ERR9288082","qnrS1",0
"ERR6806600","qnrS1",0
"ERR9420153","qnrS1",0
"ERR10117717","qnrS1",0
"ERR10109274","qnrS1",0
"ERR10880183","qnrS1",0
"ERR10880311","qnrS1",0
"ERR11420238","qnrS1",0
"ERR11437918","qnrS1",0
"ERR11807709","qnrS1",0
"ERR12146144","qnrS1",0
"ERR10109277","qnrS1",0
"ERR10087013","qnrS1",0
"ERR11219811","qnrS1",0
"ERR9966386","qnrS1",0
"ERR12259395","qnrS1",0
"ERR12091513","qnrS1",0
"ERR10125140","qnrS1",0
"ERR10949303","qnrS1",0
"ERR11810274","qnrS1",0
"ERR9785512","qnrS1",0
"ERR10176866","qnrS1",0
"ERR10460687","qnrS1",0
"ERR12078573","qnrS1",0
"ERR12165616","qnrS1",0
"ERR10880377","qnrS1",0
"ERR10460887","qnrS1",0
"ERR10880335","qnrS1",0
"ERR10880156","qnrS1",0
"ERR10088105","qnrS1",0
"ERR12321284","qnrS1",0
"ERR9966388","qnrS1",0
"ERR12495485","qnrS1",0
"ERR12312692","qnrS1",0
"ERR12312689","qnrS1",0
"ERR12312688","qnrS1",0
"ERR11201827","qnrS1",0
"ERR10088101","qnrS1",0
"ERR10880181","qnrS1",0
"ERR9820422","qnrS1",0
"ERR9785510","qnrS1",0
"ERR11807704","qnrS1",0
"ERR10109276","qnrS1",0
"ERR9966389","qnrS1",0
"ERR9785509","qnrS1",0
"ERR10087012","qnrS1",0
"ERR10460483","qnrS1",0
"ERR9785511","qnrS1",0
"ERR9079768","qnrS1",0
"ERR9822149","qnrS1",0
"ERR9822145","qnrS1",0
"ERR9822146","qnrS1",0
"ERR10176872","qnrS1",0
"ERR10460765","qnrS1",0
"ERR10109275","qnrS1",0
"ERR9966390","qnrS1",0
"ERR10123168","qnrS1",0
"ERR10123167","qnrS1",0
"ERR9966387","qnrS1",0
"ERR10949310","qnrS1",0
"ERR10460875","qnrS1",0
"ERR10109255","qnrS1",0
"ERR9822151","qnrS1",0
"ERR10088102","qnrS1",0
"ERR10088104","qnrS1",0
"ERR10026000","qnrS1",0
"ERR9822144","qnrS1",0
"ERR11896635","qnrS1",0
"ERR12552381","qnrS1",0
"ERR12552377","qnrS1",0
"ERR9079508","qnrS1",0
"ERR7197757","qnrS1",0
"ERR6806028","qnrS1",0
"ERR11455881","qnrS1",0
"ERR4451478","qnrS1",0
"ERR10880424","qnrS1",0
"ERR12067334","qnrS1",0
"ERR12302226","qnrS1",0
"ERR12552384","qnrS1",0
"ERR10123158","qnrS1",0
"ERR5751308","qnrS1",0
"ERR4399358","qnrS1",0
"ERR4399957","qnrS1",0
"ERR4399362","qnrS1",0
"SRR13833609","qnrS1",0
"ERR6806726","qnrS1",0
"ERR10460902","qnrS1",0
"ERR10460856","qnrS1",0
"ERR6806075","qnrS1",0
"ERR10176870","qnrS1",0
"ERR12078572","qnrS1",0
"ERR11747320","qnrS1",0
"ERR12495482","qnrS1",0
"ERR9924209","qnrS1",0
"ERR5751726","qnrS1",0
"ERR6806512","qnrS1",0
"ERR6806317","qnrS1",0
"ERR12067371","qnrS1",0
"ERR6806125","qnrS1",0
"ERR5751296","qnrS1",0
"ERR4451427","qnrS1",0
"SRR9273829","qnrS1",0
"ERR6752863","qnrS1",0
"ERR12321280","qnrS1",0
"ERR9692774","qnrS1",0
"ERR6805998","qnrS1",0
"ERR6806833","qnrS1",0
"ERR6806749","qnrS1",0
"ERR6806776","qnrS1",0
"ERR5750995","qnrS1",0
"ERR6806255","qnrS1",0
"ERR6805990","qnrS1",0
"ERR11747325","qnrS1",0
"ERR11502778","qnrS1",0
"ERR7197834","qnrS1",0
"ERR9079758","qnrS1",0
"ERR12321281","qnrS1",0
"ERR12142634","qnrS1",0
"ERR12067314","qnrS1",0
"ERR12321282","qnrS1",0
"ERR12080226","qnrS1",0
"ERR12321283","qnrS1",0
