Isolate_ID,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description
CIV141E6_S16_L001_assembly_contigs,NA,NODE_27_length_10934_cov_12.781253_CIV141E6_S16_L001,3394,4191,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_27_length_10934_cov_12.781253_CIV141E6_S16_L001,4211,4999,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_27_length_10934_cov_12.781253_CIV141E6_S16_L001,5126,5470,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_27_length_10934_cov_12.781253_CIV141E6_S16_L001,5467,6303,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_27_length_10934_cov_12.781253_CIV141E6_S16_L001,9447,10004,-,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_31_length_6105_cov_13.188692_CIV141E6_S16_L001,936,1577,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_36_length_3969_cov_11.456012_CIV141E6_S16_L001,331,1203,+,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_38_length_2853_cov_10.047689_CIV141E6_S16_L001,170,1027,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_39_length_2435_cov_14.292894_CIV141E6_S16_L001,217,768,+,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_39_length_2435_cov_14.292894_CIV141E6_S16_L001,902,1729,+,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
CIV141E6_S16_L001_assembly_contigs,NA,NODE_39_length_2435_cov_14.292894_CIV141E6_S16_L001,1870,2310,+,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_24_length_19429_cov_8.755103_CIV142E6_S29_L001,4500,5711,+,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_24_length_19429_cov_8.755103_CIV142E6_S29_L001,6317,7513,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_24_length_19429_cov_8.755103_CIV142E6_S29_L001,8852,9685,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_24_length_19429_cov_8.755103_CIV142E6_S29_L001,9688,10488,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_24_length_19429_cov_8.755103_CIV142E6_S29_L001,10552,11364,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_30_length_6106_cov_3.458438_CIV142E6_S29_L001,936,1577,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_31_length_6097_cov_3.457621_CIV142E6_S29_L001,3,632,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,PARTIAL_CONTIG_ENDX,210,279,75.27,100,210,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_31_length_6097_cov_3.457621_CIV142E6_S29_L001,629,973,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_31_length_6097_cov_3.457621_CIV142E6_S29_L001,1100,1888,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_31_length_6097_cov_3.457621_CIV142E6_S29_L001,1908,2705,-,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_31_length_6097_cov_3.457621_CIV142E6_S29_L001,2973,4229,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_31_length_6097_cov_3.457621_CIV142E6_S29_L001,4553,5002,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_34_length_4852_cov_4.367831_CIV142E6_S29_L001,931,1488,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_37_length_3969_cov_3.384956_CIV142E6_S29_L001,2767,3639,-,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_40_length_2854_cov_4.351669_CIV142E6_S29_L001,171,1028,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_41_length_2434_cov_4.019072_CIV142E6_S29_L001,216,767,+,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_41_length_2434_cov_4.019072_CIV142E6_S29_L001,901,1728,+,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
CIV142E6_S29_L001_assembly_contigs,NA,NODE_41_length_2434_cov_4.019072_CIV142E6_S29_L001,1869,2309,+,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_24_length_19429_cov_17.100715_CIV143E2_S28_L001,4500,5711,+,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_24_length_19429_cov_17.100715_CIV143E2_S28_L001,6317,7513,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_24_length_19429_cov_17.100715_CIV143E2_S28_L001,8852,9685,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_24_length_19429_cov_17.100715_CIV143E2_S28_L001,9688,10488,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_24_length_19429_cov_17.100715_CIV143E2_S28_L001,10552,11364,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,1097,1546,+,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,1870,3126,+,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,3394,4191,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,4211,4999,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,5126,5470,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,5467,6303,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_28_length_10934_cov_7.493662_CIV143E2_S28_L001,9447,10004,-,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_32_length_6105_cov_7.930412_CIV143E2_S28_L001,4529,5170,+,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_37_length_3969_cov_7.965122_CIV143E2_S28_L001,2767,3639,-,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_39_length_2853_cov_6.480924_CIV143E2_S28_L001,1827,2684,-,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_40_length_2435_cov_8.945841_CIV143E2_S28_L001,217,768,+,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_40_length_2435_cov_8.945841_CIV143E2_S28_L001,902,1729,+,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
CIV143E2_S28_L001_assembly_contigs,NA,NODE_40_length_2435_cov_8.945841_CIV143E2_S28_L001,1870,2310,+,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_27_length_13207_cov_5.688991_CIV143E4_S31_L001,97,1293,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_27_length_13207_cov_5.688991_CIV143E4_S31_L001,2632,3465,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_27_length_13207_cov_5.688991_CIV143E4_S31_L001,3468,4268,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_27_length_13207_cov_5.688991_CIV143E4_S31_L001,4332,5144,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,1097,1546,+,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,1870,3126,+,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,3394,4191,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,4211,4999,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,5126,5470,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,5467,6303,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_29_length_10934_cov_6.826224_CIV143E4_S31_L001,9447,10004,-,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_32_length_6348_cov_5.132615_CIV143E4_S31_L001,4501,5712,+,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_34_length_6106_cov_6.800301_CIV143E4_S31_L001,936,1577,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_39_length_3969_cov_6.862311_CIV143E4_S31_L001,2767,3639,-,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_41_length_2853_cov_5.220103_CIV143E4_S31_L001,170,1027,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_42_length_2434_cov_7.139575_CIV143E4_S31_L001,126,566,-,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_42_length_2434_cov_7.139575_CIV143E4_S31_L001,707,1534,-,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
CIV143E4_S31_L001_assembly_contigs,NA,NODE_42_length_2434_cov_7.139575_CIV143E4_S31_L001,1668,2219,-,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_22_length_19429_cov_16.369029_CIV143E9_S8_L001,4500,5711,+,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_22_length_19429_cov_16.369029_CIV143E9_S8_L001,6317,7513,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_22_length_19429_cov_16.369029_CIV143E9_S8_L001,8852,9685,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_22_length_19429_cov_16.369029_CIV143E9_S8_L001,9688,10488,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_22_length_19429_cov_16.369029_CIV143E9_S8_L001,10552,11364,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_26_length_10934_cov_7.050430_CIV143E9_S8_L001,931,1488,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
CIV143E9_S8_L001_assembly_contigs,NA,NODE_26_length_10934_cov_7.050430_CIV143E9_S8_L001,4632,5468,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
